Resolution in minutes,30 
Electricity price ($/Mwh),Carbon intensity (g/kWh)
26.24,166.45
21.37,164.27
21.37,158.46
19.62,155.69
19.62,157.41
19.36,163.60
19.36,160.18
16.1,162.63
16.1,163.07
13.91,167.76
13.91,166.45
14.53,167.80
14.53,163.11
15.42,168.47
15.42,168.27
18.76,169.04
18.76,170.74
16.94,175.13
16.94,176.64
24.66,179.13
24.66,176.51
25.07,177.34
25.07,178.29
27.12,177.80
27.12,174.29
26.72,179.76
26.72,184.65
24.5,181.56
24.5,184.39
22.82,179.93
22.82,182.40
22.86,183.54
22.86,182.30
30.16,186.48
30.16,186.93
42.37,191.54
42.37,192.95
37.26,192.07
37.26,192.25
31.47,199.28
31.47,193.93
31.36,186.61
31.36,182.89
25.07,187.99
25.07,190.53
22.37,176.75
22.37,178.04
17.16,174.14
17.16,170.64
21.34,166.95
21.34,164.63
21.34,159.89
21.34,158.48
19.26,159.27
19.26,160.30
19.63,161.84
19.63,160.95
19.43,163.53
19.43,167.84
21.02,177.19
21.02,192.89
33.65,206.67
33.65,213.52
42.18,217.45
42.18,211.42
41,204.93
41,205.22
41.94,202.84
41.94,204.97
41.04,202.91
41.04,199.58
40.43,195.54
40.43,193.91
36.54,194.69
36.54,194.13
35.4,194.71
35.4,195.44
33.79,198.10
33.79,197.33
34.4,196.10
34.4,197.93
46.61,201.68
46.61,204.31
62.36,210.75
62.36,216.40
57.45,223.56
57.45,230.32
43.29,231.58
43.29,231.71
42.55,232.17
42.55,234.07
41.14,226.62
41.14,227.09
35.56,223.03
35.56,216.30
29.36,202.56
29.36,200.58
29.86,172.50
29.86,168.20
28.99,165.59
28.99,163.37
27.96,161.77
27.96,164.06
26.21,161.72
26.21,161.76
26.02,168.75
26.02,176.24
32.28,185.30
32.28,197.16
49,205.89
49,206.91
56.86,208.61
56.86,210.58
52.54,209.61
52.54,206.57
53.91,210.08
53.91,210.64
54.02,211.70
54.02,208.39
47.32,209.03
47.32,209.12
44.01,213.75
44.01,215.85
42.1,217.51
42.1,220.34
41.48,220.26
41.48,218.86
41.85,214.91
41.85,215.11
51.38,212.33
51.38,217.76
74.46,217.78
74.46,218.81
64.21,218.04
64.21,215.75
53.37,219.30
53.37,219.97
48.93,218.43
48.93,216.61
45.82,213.97
45.82,205.98
38.5,198.88
38.5,192.26
31.48,182.37
31.48,172.67
38.99,169.42
38.99,168.65
39.39,166.73
39.39,169.77
37.64,166.37
37.64,167.22
36.11,167.43
36.11,170.37
34.15,171.98
34.15,179.40
44.44,185.83
44.44,189.00
55.55,197.86
55.55,200.56
65.07,207.97
65.07,210.00
58.69,213.16
58.69,211.67
59.67,211.91
59.67,213.10
58.45,208.27
58.45,207.88
51.28,204.31
51.28,205.81
51.76,210.09
51.76,205.12
50,212.62
50,213.84
50,213.03
50,215.65
50,218.28
50,222.20
57,215.75
57,226.16
81.1,224.99
81.1,231.81
75.35,233.96
75.35,230.50
63.58,225.72
63.58,229.58
61.88,231.38
61.88,225.17
53.18,223.81
53.18,221.41
47.09,215.36
47.09,203.17
39.26,208.02
39.26,201.98
32,188.76
32,186.33
31.21,182.44
31.21,181.15
28.6,181.01
28.6,178.32
28.13,181.32
28.13,178.82
26.77,186.23
26.77,186.17
32.69,187.29
32.69,195.76
53.97,204.27
53.97,208.73
65.05,204.89
65.05,208.10
64.08,203.11
64.08,198.30
63.14,195.47
63.14,198.03
53.71,204.50
53.71,207.62
48.57,207.85
48.57,210.49
46.51,214.58
46.51,210.94
44.21,211.56
44.21,213.11
40.32,211.89
40.32,211.63
40.8,213.21
40.8,212.54
51.72,207.29
51.72,212.50
75.46,216.80
75.46,217.11
66.58,220.43
66.58,217.44
55.99,220.11
55.99,220.52
53.78,220.71
53.78,217.50
47.62,214.75
47.62,208.52
37.58,203.02
37.58,194.70
31.29,197.99
31.29,193.23
29.31,182.54
29.31,177.67
28.45,177.16
28.45,173.38
26.82,171.82
26.82,169.64
26.6,171.51
26.6,171.52
24.97,172.00
24.97,176.29
30.27,176.91
30.27,185.88
35.16,192.74
35.16,200.59
40.11,197.37
40.11,189.92
38.77,189.41
38.77,193.11
36.98,201.63
36.98,202.24
36.3,204.48
36.3,205.04
33.38,202.53
33.38,201.22
31.06,201.48
31.06,202.25
30.45,202.06
30.45,199.64
29.08,199.10
29.08,199.16
29.94,198.57
29.94,201.04
35.34,199.98
35.34,203.85
47.58,202.92
47.58,202.01
43.26,200.89
43.26,200.51
36.45,200.49
36.45,197.72
34.98,194.52
34.98,191.96
32.69,185.65
32.69,179.45
27.61,171.07
27.61,172.83
24.51,174.54
24.51,169.09
20.5,163.02
20.5,163.31
18.03,156.82
18.03,157.68
17.51,159.94
17.51,161.67
14.93,163.56
14.93,158.07
12.91,154.77
12.91,160.55
12.26,156.13
12.26,159.14
14.44,156.28
14.44,166.37
21.09,169.45
21.09,179.38
23.68,172.35
23.68,172.36
25.07,174.94
25.07,175.75
27.39,180.36
27.39,179.29
27.17,178.60
27.17,178.92
25.98,182.04
25.98,181.82
24.86,176.68
24.86,174.89
23.52,169.84
23.52,166.50
24.7,165.88
24.7,167.73
27.04,174.46
27.04,180.32
38.91,184.82
38.91,182.24
35.25,182.74
35.25,184.56
30.95,184.60
30.95,183.19
28.51,181.62
28.51,184.06
25.01,179.23
25.01,176.80
24.99,170.78
24.99,166.49
18.95,159.77
18.95,155.50
22.69,159.63
22.69,161.22
18.91,159.73
18.91,158.50
16.82,160.32
16.82,162.59
16.86,158.17
16.86,159.38
15.01,159.20
15.01,160.12
15.81,162.05
15.81,165.06
18.77,167.76
18.77,167.63
19.96,172.64
19.96,171.80
21.58,173.33
21.58,174.53
24.73,173.17
24.73,179.05
30.04,174.62
30.04,176.85
30.15,177.70
30.15,179.36
26.55,178.75
26.55,181.77
24.04,183.84
24.04,185.74
24.02,185.42
24.02,187.32
24.16,189.02
24.16,191.10
32.37,190.33
32.37,196.45
46.69,202.34
46.69,202.92
41.24,200.25
41.24,201.99
35.12,196.17
35.12,193.80
34.72,193.44
34.72,193.78
28.67,191.34
28.67,193.39
26.58,187.31
26.58,185.38
21,176.03
21,170.05
27.72,173.68
27.72,173.83
25.02,173.33
25.02,171.13
23.58,165.12
23.58,166.86
23.14,172.76
23.14,170.69
23.81,173.86
23.81,172.33
29.9,176.04
29.9,179.04
43.39,179.23
43.39,184.54
50.52,186.35
50.52,188.82
53.42,193.45
53.42,184.07
58.4,187.48
58.4,191.65
60.59,192.53
60.59,195.49
57.72,194.59
57.72,193.64
59.22,192.40
59.22,192.98
52.68,199.39
52.68,203.22
48.1,198.18
48.1,198.34
50.19,199.61
50.19,200.20
61.5,197.32
61.5,195.34
94.84,197.38
94.84,203.64
91.45,207.77
91.45,208.66
75.3,206.21
75.3,206.20
71.11,208.63
71.11,208.14
58.46,204.29
58.46,199.93
51.42,199.39
51.42,184.45
42.02,182.05
42.02,183.28
41.35,178.41
41.35,179.59
40.01,179.64
40.01,181.63
38.1,176.42
38.1,178.81
38.38,175.19
38.38,177.58
38.06,171.89
38.06,175.16
46.64,177.26
46.64,181.03
63.95,186.46
63.95,186.04
73.23,185.73
73.23,189.00
67.93,188.82
67.93,189.44
73.96,189.75
73.96,191.14
73.94,190.73
73.94,192.08
70,194.33
70,195.25
61.69,192.60
61.69,193.83
59.99,194.67
59.99,195.07
56.45,195.14
56.45,200.80
57.82,200.80
57.82,201.86
66.17,205.44
66.17,208.80
102.68,207.95
102.68,206.76
94.45,212.11
94.45,215.29
81.89,217.86
81.89,215.05
76.07,210.87
76.07,205.73
65.22,200.56
65.22,192.69
52.69,192.05
52.69,188.23
44.88,178.29
44.88,175.92
34.77,172.85
34.77,177.43
31.69,171.27
31.69,169.41
29.69,169.52
29.69,165.74
28.38,168.58
28.38,173.02
29.8,178.77
29.8,182.69
39.16,178.45
39.16,181.50
60.55,190.10
60.55,201.55
68.78,199.16
68.78,203.35
69.67,203.15
69.67,203.14
68.41,202.38
68.41,201.82
62.54,201.35
62.54,201.48
59.03,201.67
59.03,200.15
51.31,205.61
51.31,204.98
46.81,201.41
46.81,202.31
43.85,205.90
43.85,205.86
46.11,208.32
46.11,211.29
55.08,205.46
55.08,210.85
75.79,213.16
75.79,214.74
77.47,213.40
77.47,212.61
63.01,211.69
63.01,207.72
63.05,208.18
63.05,208.59
50.94,208.97
50.94,204.95
40,196.80
40,188.01
35.1,183.65
35.1,174.61
37.07,181.27
37.07,180.39
34.88,176.22
34.88,178.76
33.63,180.13
33.63,180.35
34.44,179.28
34.44,180.21
32.76,183.41
32.76,187.80
39.28,195.25
39.28,200.59
52.64,215.76
52.64,222.51
59.96,217.69
59.96,221.49
57.04,218.35
57.04,216.64
52.58,215.92
52.58,214.22
48.92,211.46
48.92,210.97
43.95,215.00
43.95,213.57
38.79,212.40
38.79,211.76
38.78,211.97
38.78,210.26
36.55,208.43
36.55,208.59
38.03,214.27
38.03,215.28
45.84,214.01
45.84,220.33
62.57,219.96
62.57,224.53
62.92,226.62
62.92,225.31
53.65,226.29
53.65,226.68
52.58,227.74
52.58,229.63
46.59,225.69
46.59,217.76
37.64,210.89
37.64,206.35
37.85,205.01
37.85,199.21
36.2,207.23
36.2,209.59
33.57,200.70
33.57,201.14
33.33,199.62
33.33,199.47
32.81,198.89
32.81,203.25
30.09,211.08
30.09,216.58
34.82,219.75
34.82,229.53
45.19,232.74
45.19,236.72
50.11,234.45
50.11,236.00
48.83,233.67
48.83,234.47
47.73,235.58
47.73,236.64
46.44,234.61
46.44,235.44
41.33,248.53
41.33,250.25
36.85,249.80
36.85,250.27
35.73,249.96
35.73,252.48
34.95,254.11
34.95,255.13
35.36,249.03
35.36,244.39
44.74,242.00
44.74,242.66
66.74,238.22
66.74,239.79
64.11,238.47
64.11,236.32
47.33,238.07
47.33,240.58
48.09,240.69
48.09,238.23
41.23,236.51
41.23,232.60
36.63,223.85
36.63,217.94
33.05,219.52
33.05,217.86
32.33,220.86
32.33,219.00
29.77,218.90
29.77,216.42
27.2,214.37
27.2,209.27
26.32,208.74
26.32,209.12
25.27,210.59
25.27,211.67
27.06,210.48
27.06,213.62
33.64,210.28
33.64,202.89
32.51,202.98
32.51,211.40
39.97,210.93
39.97,214.87
43.13,218.50
43.13,221.55
43.76,225.81
43.76,228.72
42.87,233.36
42.87,233.28
41.94,235.83
41.94,238.60
39.19,235.85
39.19,234.97
37.35,237.89
37.35,231.00
37.28,230.07
37.28,229.93
45.16,228.14
45.16,233.26
58.61,238.42
58.61,242.90
58.35,243.33
58.35,240.93
44.61,236.96
44.61,233.66
43.19,234.10
43.19,234.26
38.94,236.37
38.94,233.44
33.98,229.06
33.98,227.85
33.83,232.67
33.83,233.72
32.81,244.88
32.81,242.01
30.75,239.74
30.75,240.04
29.66,236.07
29.66,233.38
29.32,233.08
29.32,231.47
27.42,235.21
27.42,237.19
29.26,239.89
29.26,240.50
30.88,239.20
30.88,237.78
30,224.70
30,217.80
31.99,229.52
31.99,232.11
41,232.46
41,232.63
45.05,234.97
45.05,238.76
42.8,242.45
42.8,242.29
40.1,242.21
40.1,242.91
36.22,246.37
36.22,248.01
34.42,243.78
34.42,243.74
35.22,240.87
35.22,242.37
44.88,240.89
44.88,243.37
63.93,243.50
63.93,245.15
61.52,249.92
61.52,250.58
48.65,246.07
48.65,245.04
49.33,247.99
49.33,249.31
45.23,242.71
45.23,239.34
39.7,236.49
39.7,232.56
34.14,225.67
34.14,221.35
36.25,231.69
36.25,236.78
31.96,233.29
31.96,230.58
30.52,237.73
30.52,235.44
30.49,236.75
30.49,237.59
30.58,239.35
30.58,240.20
35.14,243.34
35.14,250.52
45.59,249.11
45.59,244.00
44.8,246.08
44.8,250.65
42.94,253.57
42.94,250.99
42.98,251.45
42.98,251.47
44.72,251.76
44.72,253.08
42.3,253.65
42.3,252.46
38.85,253.56
38.85,252.18
34.99,253.32
34.99,250.38
33.18,252.65
33.18,250.39
33.05,245.59
33.05,246.92
41.49,247.43
41.49,252.32
54.22,256.63
54.22,260.23
52.58,262.63
52.58,265.53
45.72,265.18
45.72,261.07
41.77,258.73
41.77,258.10
38.02,251.21
38.02,243.57
31.51,233.67
31.51,231.91
33.1,233.38
33.1,222.57
31.88,212.07
31.88,212.74
28.1,209.52
28.1,213.99
28.97,210.50
28.97,209.50
29.04,213.17
29.04,209.21
27.57,208.07
27.57,207.18
30.49,210.34
30.49,216.56
39.38,220.38
39.38,220.78
44.19,223.66
44.19,227.17
39.64,228.22
39.64,227.12
38.37,223.93
38.37,228.71
35.59,232.45
35.59,228.01
33.81,228.97
33.81,227.25
31.35,222.48
31.35,219.44
29.85,216.66
29.85,215.72
28.13,217.98
28.13,217.24
28.27,216.91
28.27,219.95
32.37,224.98
32.37,228.24
43.28,235.14
43.28,239.12
41.26,240.23
41.26,239.46
36.32,239.60
36.32,236.61
32.19,236.43
32.19,232.74
30.68,225.24
30.68,217.57
30.92,207.57
30.92,204.94
29.34,199.88
29.34,197.40
23.32,189.00
23.32,191.01
21.16,187.80
21.16,187.19
20.27,187.01
20.27,188.88
20.29,189.43
20.29,187.15
19.96,187.85
19.96,193.53
21.4,198.37
21.4,205.00
28,213.06
28,220.27
34.63,226.07
34.63,231.09
34.8,229.96
34.8,231.81
36.13,227.71
36.13,231.54
29.93,231.48
29.93,232.54
28.08,233.37
28.08,232.48
28,225.44
28,221.81
25.05,218.46
25.05,218.63
24.6,220.98
24.6,221.97
24.97,224.31
24.97,230.07
32.5,234.66
32.5,244.54
42.87,251.26
42.87,258.09
37.49,261.89
37.49,256.88
33.32,255.94
33.32,254.37
30.89,251.10
30.89,246.31
27.05,245.82
27.05,241.01
24.56,234.76
24.56,223.84
23.21,214.40
23.21,208.36
24.7,207.95
24.7,205.50
22.1,202.00
22.1,203.99
20.06,204.43
20.06,202.83
19.74,206.61
19.74,205.40
20.23,201.50
20.23,200.29
23.62,208.12
23.62,215.53
28.98,227.19
28.98,238.42
34.39,229.60
34.39,229.86
33.15,234.00
33.15,234.59
31.5,232.60
31.5,230.51
30.49,230.86
30.49,228.01
28.7,229.70
28.7,228.39
28.8,221.83
28.8,220.24
28.08,220.10
28.08,220.49
27.58,224.41
27.58,224.47
27.14,227.92
27.14,229.77
33.44,232.45
33.44,235.56
43.58,237.03
43.58,239.98
41.01,241.67
41.01,241.28
38.66,240.08
38.66,241.46
33.27,236.96
33.27,216.10
26.17,187.14
26.17,188.55
23.5,188.73
23.5,192.65
22.93,193.30
22.93,188.80
22.71,192.22
22.71,194.17
20.13,194.89
20.13,195.91
18.23,204.26
18.23,214.68
18.26,227.15
18.26,225.65
19.54,224.72
19.54,227.10
22.11,225.30
22.11,223.55
26.94,221.50
26.94,223.97
29.28,227.27
29.28,230.18
28.18,233.68
28.18,231.00
27.08,228.05
27.08,227.51
26.39,226.24
26.39,225.41
25.48,224.01
25.48,226.40
24.54,231.19
24.54,233.24
24.17,235.35
24.17,242.63
23.27,246.27
23.27,242.86
23.65,238.81
23.65,236.84
28.18,233.33
28.18,231.99
39,229.75
39,231.46
37.47,230.62
37.47,225.88
31.02,217.94
31.02,214.01
26.99,211.63
26.99,224.91
24,223.98
24,218.21
22.66,213.34
22.66,205.03
22.1,204.10
22.1,203.49
26.83,202.63
26.83,201.21
25.92,203.81
25.92,204.30
22.14,208.51
22.14,208.19
21.35,207.53
21.35,211.43
21.21,212.85
21.21,217.44
22.73,218.74
22.73,226.44
22.45,230.32
22.45,230.05
22.04,229.32
22.04,227.20
23.94,219.80
23.94,212.91
26.01,211.47
26.01,212.38
28.74,211.32
28.74,210.40
28.25,213.37
28.25,211.90
25.78,213.08
25.78,216.19
24.12,217.64
24.12,217.37
22.47,224.53
22.47,231.31
23.38,233.02
23.38,228.10
27.41,229.43
27.41,226.18
36.7,220.58
36.7,218.70
35.1,215.27
35.1,211.52
29.22,205.18
29.22,202.52
26.55,198.23
26.55,200.65
24.49,199.64
24.49,200.38
26.18,193.70
26.18,195.83
23.15,193.16
23.15,193.49
22.32,193.04
22.32,193.40
20.62,194.99
20.62,193.96
17.36,190.48
17.36,190.17
16.98,194.30
16.98,186.18
16.95,185.84
16.95,187.17
18.18,188.41
18.18,188.93
13.83,193.69
13.83,196.65
15.72,195.78
15.72,193.99
18.08,192.95
18.08,192.00
20.8,194.77
20.8,194.46
21.57,197.84
21.57,200.95
21.06,200.71
21.06,200.99
20.97,205.84
20.97,206.94
20.28,208.32
20.28,208.97
20.02,204.50
20.02,203.18
20.26,203.24
20.26,200.06
23.34,201.11
23.34,202.29
29.79,200.18
29.79,198.92
29.19,194.10
29.19,193.96
25.5,184.68
25.5,179.63
23.05,178.68
23.05,185.64
20.15,181.92
20.15,175.30
18.49,173.70
18.49,176.13
16.84,176.96
16.84,170.92
15.81,173.90
15.81,170.96
14,170.35
14,173.10
14.31,176.35
14.31,180.12
14,190.50
14,192.38
14.28,197.92
14.28,202.46
15.07,203.31
15.07,205.40
20.18,201.80
20.18,200.42
21.83,198.43
21.83,198.45
23.81,200.95
23.81,202.31
23.88,200.35
23.88,199.08
24,200.59
24,201.04
24.22,202.32
24.22,203.30
23.2,205.22
23.2,207.21
22.62,214.63
22.62,223.60
21.42,224.77
21.42,233.08
21.47,233.79
21.47,227.40
25.44,228.75
25.44,226.54
33.48,220.90
33.48,213.20
32.08,213.31
32.08,209.77
28.04,195.91
28.04,188.26
24.93,184.83
24.93,184.62
22.79,184.12
22.79,184.95
20.22,183.81
20.22,182.94
17.07,181.91
17.07,180.45
16.6,178.29
16.6,178.12
13.86,172.84
13.86,170.18
11.58,177.29
11.58,191.83
11.63,207.59
11.63,212.72
12.93,219.59
12.93,220.42
17.08,219.89
17.08,221.11
22.56,219.38
22.56,219.27
26.18,217.02
26.18,216.45
23.89,212.73
23.89,207.11
23.87,210.30
23.87,210.40
23.54,208.09
23.54,207.46
22.65,210.10
22.65,208.71
21.03,211.71
21.03,212.94
20.8,214.93
20.8,220.50
19.66,224.84
19.66,232.00
19.47,232.89
19.47,227.48
22.22,222.19
22.22,217.26
29.6,216.04
29.6,209.10
27.73,202.43
27.73,197.66
24.68,176.38
24.68,167.41
22.17,166.03
22.17,160.76
19.9,154.81
19.9,147.74
21,146.51
21,143.43
18.41,144.68
18.41,145.96
15.15,147.02
15.15,151.02
12.47,146.73
12.47,148.26
10.28,150.72
10.28,166.00
10.42,183.73
10.42,186.87
12,190.33
12,198.63
18.95,196.54
18.95,199.03
21.48,193.64
21.48,194.10
23.37,198.77
23.37,203.97
23.15,208.79
23.15,207.50
25.03,204.71
25.03,206.70
25,207.80
25,212.81
24.95,219.61
24.95,213.80
24.36,213.14
24.36,211.48
23.05,218.02
23.05,232.21
21.08,229.18
21.08,223.24
22.01,229.88
22.01,221.14
25.9,208.79
25.9,205.05
31.68,205.80
31.68,200.28
31.99,192.80
31.99,183.27
27.89,177.38
27.89,159.72
23.27,158.31
23.27,156.06
22.39,148.74
22.39,147.90
19,149.13
19,143.93
18.19,136.66
18.19,140.35
15.86,142.76
15.86,140.81
13.95,138.92
13.95,140.12
12.42,140.21
12.42,147.33
11.92,157.05
11.92,166.51
13.96,169.45
13.96,176.22
15.85,182.93
15.85,186.70
18.51,185.45
18.51,176.61
21.28,181.91
21.28,190.07
21.91,189.80
21.91,189.65
22.91,191.24
22.91,193.83
20.2,189.80
20.2,186.25
20.2,188.55
20.2,193.28
19.7,193.57
19.7,200.06
19.24,203.81
19.24,206.46
18.82,212.61
18.82,215.27
19.31,226.30
19.31,223.40
22.86,222.79
22.86,224.37
29.6,221.55
29.6,218.47
30.03,215.59
30.03,210.57
24.55,199.73
24.55,179.80
22.33,172.98
22.33,160.14
20.71,155.74
20.71,152.34
18.44,145.96
18.44,145.40
16.55,144.78
16.55,147.45
17.04,145.80
17.04,145.21
16.14,146.88
16.14,148.13
14.32,152.77
14.32,160.89
13.92,175.78
13.92,190.72
14.66,200.74
14.66,207.92
17.41,211.70
17.41,213.35
19.58,214.27
19.58,210.16
25.93,216.66
25.93,225.26
23.66,224.03
23.66,223.90
24.96,225.12
24.96,227.72
25.55,223.39
25.55,211.86
24.63,206.46
24.63,207.08
23.72,206.74
23.72,202.95
23.06,201.93
23.06,204.32
21.39,207.70
21.39,207.87
20.42,214.82
20.42,226.75
25.04,223.94
25.04,220.23
32.04,219.37
32.04,217.74
32.18,213.32
32.18,211.70
27.43,209.76
27.43,197.01
22.95,185.85
22.95,180.85
20.5,173.06
20.5,178.10
20.72,178.95
20.72,173.56
17.65,167.33
17.65,167.62
28.12,164.74
28.12,166.14
26.23,164.70
26.23,166.35
23.15,166.64
23.15,166.38
22.44,167.45
22.44,175.00
25.25,175.77
25.25,176.48
25.99,181.48
25.99,185.46
25.07,188.93
25.07,193.01
25.34,195.24
25.34,193.81
26.28,189.69
26.28,186.74
27.12,183.71
27.12,186.38
26.65,185.31
26.65,183.39
26,186.53
26,182.64
26.66,180.13
26.66,178.67
25.82,182.21
25.82,181.05
